pmcid_orig,version_orig,flesch_kincaid_orig,reading_ease_orig,word_count_orig,pmcid_300,version_300,flesch_kincaid_300,reading_ease_300,word_count_300,pmcid,delta_flesch_kincaid,delta_reading_ease,delta_word_count
11422119,original,12.690000000000001,25.455000000000013,264,11422119,300,14.397766552408445,10.500810030669328,241,11422119,1.7077665524084438,-14.954189969330685,-23
11424262,original,12.624542807221903,36.2965928945836,303,11424262,300,11.67906976744186,36.85875968992252,258,11424262,-0.9454730397800439,0.5621667953389249,-45
11432297,original,22.112046511627913,-2.1996046511627867,172,11432297,300,14.600925373134327,14.248179104477657,268,11432297,-7.511121138493586,16.447783755640444,96
11445981,original,12.532122431865826,39.197101886792495,477,11445981,300,11.707246566383258,33.634270765206054,278,11445981,-0.8248758654825679,-5.562831121586441,-199
11449249,original,11.947714143426296,28.030947045152743,251,11449249,300,12.43696692913386,23.991891338582718,254,11449249,0.4892527857075635,-4.039055706570025,3
11462327,original,12.000308641975309,33.07138888888892,324,11462327,300,12.237619047619052,30.224999999999994,270,11462327,0.2373104056437434,-2.8463888888889244,-54
11463927,original,11.97921146953405,39.68632039365775,531,11463927,300,11.6476211531659,32.361612133003206,257,11463927,-0.33159031636814973,-7.324708260654546,-274
11468343,original,11.005441176470594,34.79227375565611,272,11468343,300,11.295512655512656,31.164927784927784,259,11468343,0.2900714790420622,-3.627345970728328,-13
11481812,original,19.2004347826087,12.02572463768118,184,11481812,300,12.905628930817613,28.757604821802943,265,11481812,-6.294805851791086,16.731880184121763,81
11482247,original,13.628497709923668,16.01917404580152,262,11482247,300,12.893852459016394,20.728128415300574,244,11482247,-0.7346452509072741,4.708954369499054,-18
11486468,original,20.47324074074074,8.392083333333375,135,11486468,300,15.187009900990098,22.15774257425747,202,11486468,-5.28623083975064,13.765659240924094,67
11490177,original,15.924705882352942,17.036470588235318,345,11490177,300,16.156355212355212,9.98346460746464,259,11490177,0.23164933000226995,-7.053005980770678,-86
11508477,original,16.822140468227428,15.421772575250856,299,11508477,300,13.543436974789916,19.158180672268912,238,11508477,-3.2787034934375114,3.7364080970180567,-61
11513188,original,16.51648083623694,11.42174796747969,410,11513188,300,15.68744827586207,3.2523793103448497,232,11513188,-0.8290325603748698,-8.16936865713484,-178
11513392,original,12.008571428571429,33.987514124293824,295,11513392,300,10.459097552064303,38.506746437705516,238,11513392,-1.5494738765071254,4.519232313411692,-57
11522727,original,0.0,0.0,0,11522727,300,3.653333333333336,84.90000000000003,9,11522727,3.653333333333336,84.90000000000003,9
11523418,original,16.745578703703703,20.089479166666706,405,11523418,300,15.578052434456932,19.957000864304263,267,11523418,-1.1675262692467712,-0.1324783023624434,-138
11523430,original,18.316656250000005,9.337718750000022,256,11523430,300,13.690651285748622,17.437159336697903,219,11523430,-4.626004964251383,8.099440586697881,-37
11523493,original,10.331664388243336,47.57915071770336,209,11523493,300,11.163233082706768,39.963345864661676,266,11523493,0.8315686944634315,-7.615804853041681,57
11529789,original,16.655325419566108,5.252626552053499,349,11529789,300,13.281057797164667,22.065559796437697,262,11529789,-3.3742676224014403,16.812933244384197,-87
11536912,original,16.375035885167467,10.65919856459331,352,11536912,300,13.150799469964664,21.78023925206128,283,11536912,-3.224236415202803,11.121040687467968,-69
11540434,original,13.247789757412402,27.053679245283035,212,11540434,300,12.417669172932332,28.59487468671682,266,11540434,-0.8301205844800705,1.5411954414337856,54
11545950,original,0.0,0.0,0,11545950,300,3.653333333333336,84.90000000000003,9,11545950,3.653333333333336,84.90000000000003,9
11552294,original,10.223713339640494,40.97425496688746,302,11552294,300,13.562667330677293,20.17802490039844,251,11552294,3.3389539910367994,-20.796230066489017,-51
11561698,original,10.327166368114646,45.67416200179133,609,11561698,300,9.385046583850936,45.122996894409965,224,11561698,-0.9421197842637099,-0.5511651073813653,-385
11562753,original,13.079065934065937,26.100576923076943,195,11562753,300,13.760859931416519,19.76812186758113,223,11562753,0.6817939973505815,-6.332455055495814,28
11581438,original,13.336003584229392,27.057338709677452,279,11581438,300,15.021485714285717,19.171600000000012,250,11581438,1.6854821300563252,-7.88573870967744,-29
11584224,original,12.807708502024294,32.56667746288801,247,11584224,300,14.70106666666667,14.400977777777797,250,11584224,1.8933581646423754,-18.165699685110212,3
11593991,original,14.630652482269504,23.65300000000002,282,11593991,300,13.025980392156864,26.905245098039245,255,11593991,-1.60467209011264,3.252245098039225,-27
11594069,original,17.087781690140847,25.24284624413147,355,11594069,300,12.139137931034483,33.857155172413826,232,11594069,-4.948643759106364,8.614308928282355,-123
11594544,original,12.661043771043772,30.520151515151554,324,11594544,300,12.619747202652302,28.395973891421477,254,11594544,-0.04129656839146989,-2.124177623730077,-70
11600501,original,10.766398113675852,37.737549516008954,948,11600501,300,13.305677749360616,19.41468030690538,255,11600501,2.539279635684764,-18.322869209103573,-693
11602850,original,14.025303454715221,20.91054621848744,252,11602850,300,14.03308823529412,22.950147058823546,272,11602850,0.00778478057889842,2.0396008403361066,20
11604241,original,10.525345911949689,40.57866876310274,318,11604241,300,9.276887379739673,44.92670628183362,285,11604241,-1.248458532210016,4.348037518730877,-33
11610783,original,0.0,0.0,0,11610783,300,3.653333333333336,84.90000000000003,9,11610783,3.653333333333336,84.90000000000003,9
11620001,original,19.88550970873786,-1.6429975728154886,103,11620001,300,12.259151177199506,33.788321974390755,269,11620001,-7.626358531538354,35.43131954720624,166
11634001,original,11.297582480091013,43.057082859309844,293,11634001,300,11.801037634408601,35.30155645161295,279,11634001,0.5034551543175887,-7.755526407696891,-14
11637585,original,10.978194867333624,39.040163114397586,242,11637585,300,11.910483602001111,31.467808041504583,257,11637585,0.9322887346674875,-7.572355072893004,15
11641758,original,13.420135396518376,29.287727272727295,188,11641758,300,12.01778543307087,37.17620570866143,254,11641758,-1.4023499634475058,7.8884784359341324,66
11645970,original,16.13372950819672,6.5537909836066035,244,11645970,300,15.615361570247938,10.04758780991736,242,11645970,-0.5183679379487813,3.4937968263107564,-2
11668754,original,15.848809523809525,18.83785714285716,336,11668754,300,14.93364227642277,17.206073170731713,246,11668754,-0.9151672473867549,-1.6317839721254472,-90
11669036,original,11.000204081632653,43.05029042386187,196,11669036,300,12.460482307865679,33.07245436105478,261,11669036,1.4602782262330258,-9.977836062807086,65
11677462,original,18.626402349486046,6.444136074400433,227,11677462,300,13.467234042553194,26.413333333333355,235,11677462,-5.159168306932852,19.969197258932923,8
11684272,original,19.78820512820513,-8.218205128205113,195,11684272,300,12.771990774907753,27.627875461254632,271,11684272,-7.016214353297379,35.846080589459746,76
11685783,original,11.969681558935363,28.764002693282663,263,11685783,300,15.147500000000004,8.28125,245,11685783,3.177818441064641,-20.482752693282663,-18
11686994,original,10.770917091245948,44.452383047707286,254,11686994,300,10.668702830188682,38.239783805031465,265,11686994,-0.1022142610572665,-6.212599242675822,11
11701169,original,15.616102800153438,21.477756041426943,237,11701169,300,14.906150000000004,16.02282500000001,250,11701169,-0.7099528001534345,-5.454931041426931,13
11704547,original,13.5209127418766,38.4422234392114,249,11704547,300,12.48001526717557,36.697173027989834,262,11704547,-1.0408974747010298,-1.7450504112215697,13
11705742,original,16.4006914893617,12.357916666666682,235,11705742,300,12.669951113525258,26.531698352344762,263,11705742,-3.7307403758364437,14.17378168567808,28
11706080,original,17.03184523809524,17.282599206349232,224,11706080,300,12.506963249516442,28.224545454545478,282,11706080,-4.524881988578798,10.941946248196246,58
11724455,original,15.001260504201682,20.119078862314183,238,11724455,300,12.693636363636365,23.16207241910635,236,11724455,-2.3076241405653164,3.042993556792169,-2
11726490,original,10.666881250000003,36.82499375000003,256,11726490,300,11.417390364051425,30.83250871080142,287,11726490,0.7505091140514217,-5.992485039198613,31
11728039,original,11.300095238095242,39.491000000000014,300,11728039,300,11.14539260220636,35.909536015574304,268,11728039,-0.15470263588888145,-3.58146398442571,-32
11728768,original,13.569381679389313,21.10949236641224,262,11728768,300,13.271060606060608,21.28909090909093,264,11728768,-0.2983210733287045,0.1795985426786899,2
11729218,original,15.5240065681445,13.278793103448294,348,11729218,300,16.35800956937799,3.563119617224885,275,11729218,0.8340030012334907,-9.715673486223409,-73
11733154,original,13.462537174721195,38.4694439281289,269,11733154,300,11.979651084768513,36.72931111608145,263,11733154,-1.4828860899526823,-1.7401328120474489,-6
11734030,original,16.252687091913614,7.846343545956842,181,11734030,300,16.415869565217395,2.5786287625418254,184,11734030,0.163182473303781,-5.267714783415016,3
11740039,original,12.489874686716792,31.108195488721833,273,11740039,300,12.36614906832298,29.81239130434784,276,11740039,-0.12372561839381291,-1.295804184373992,3
11745596,original,14.106162162162168,24.682306306306316,259,11745596,300,13.816176470588236,24.505294117647082,272,11745596,-0.28998569157393206,-0.17701218865923352,13
11745616,original,10.285167292896762,40.14093397745572,243,11745616,300,11.144761904761907,36.533571428571435,252,11745616,0.8595946118651447,-3.607362548884282,9
11745735,original,14.760690396559962,27.275225752508362,299,11745735,300,15.59141353383459,14.864989974937345,266,11745735,0.830723137274628,-12.410235777571017,-33
11747725,original,14.527781290682537,17.43486330667662,283,11747725,300,13.528636363636366,20.332954545454555,275,11747725,-0.9991449270461707,2.898091238777937,-8
11749271,original,9.328880806744916,48.54580591833363,263,11749271,300,10.904490509490511,38.9848276723277,273,11749271,1.575609702745595,-9.56097824600593,10
11760136,original,14.401583880037489,23.22275070290536,194,11760136,300,13.327506561679794,24.64450568678916,254,11760136,-1.0740773183576948,1.421754983883801,60
11764675,original,13.71685064935065,31.005990259740287,308,11764675,300,12.489765115267506,28.202973031752975,242,11764675,-1.2270855340831446,-2.8030172279873113,-66
11774008,original,17.241580246913582,0.3031111111110931,243,11774008,300,16.421228804228146,-0.26484915216909144,239,11774008,-0.8203514426854355,-0.5679602632801846,-4
11783632,original,10.733238095238097,37.19400000000002,300,11783632,300,13.907333333333337,17.79600000000002,252,11783632,3.1740952380952407,-19.397999999999996,-48
11783638,original,10.105328433624255,48.989828510182235,311,11783638,300,11.75050925925926,40.87354166666671,270,11783638,1.6451808256350056,-8.116286843515525,-41
11783660,original,14.19335051546392,22.09799828178697,291,11783660,300,15.196837169650468,15.025741687979576,276,11783660,1.003486654186549,-7.072256593807396,-15
11793733,original,11.687703962703964,36.526993006993024,312,11793733,300,11.5391822991823,37.52242424242425,297,11793733,-0.14852166352166307,0.9954312354312265,-15
11801435,original,15.406501283147993,27.09784431137726,334,11801435,300,15.975272727272724,13.181575757575814,275,11801435,0.5687714441247316,-13.916268553801444,-59
11803574,original,10.9377468164794,35.66671011235957,267,11803574,300,10.39761546184739,38.99594126506028,249,11803574,-0.5401313546320097,3.3292311527007143,-18
11809671,original,11.325907500971628,37.70541002720563,415,11809671,300,10.35404105571848,36.62951319648096,275,11809671,-0.9718664452531485,-1.0758968307246732,-140
11809702,original,15.061749226006196,18.927832817337446,304,11809702,300,12.178511904761908,29.913710317460357,224,11809702,-2.8832373212442874,10.98587750012291,-80
11817152,original,0.0,0.0,0,11817152,300,3.653333333333336,84.90000000000003,9,11817152,3.653333333333336,84.90000000000003,9
11825516,original,15.653432343234325,22.811314631463176,202,11825516,300,13.060531135531136,28.43863553113553,273,11825516,-2.592901207703189,5.627320899672355,71
11828696,original,11.20016129032258,42.370241935483904,248,11828696,300,11.952396791234595,34.58666992760715,269,11828696,0.7522355009120147,-7.7835720078767565,21
11831364,original,9.758139534883725,50.630852713178314,301,11831364,300,10.759919028340082,42.2924493927126,260,11831364,1.0017794934563575,-8.338403320465716,-41
11832550,original,21.954545454545457,-42.74818181818179,11,11832550,300,16.252413474850023,10.438998615597626,197,11832550,-5.702131979695434,53.18718043377942,186
11834495,original,16.945942684766212,17.304776269482176,221,11834495,300,13.590595238095236,25.677321428571446,252,11834495,-3.355347446670976,8.37254515908927,31
11834876,original,17.015870967741936,17.23880645161293,248,11834876,300,12.827500000000004,29.81250000000003,240,11834876,-4.188370967741932,12.573693548387098,-8
11834894,original,18.09611111111111,5.397500000000008,90,11834894,300,12.874722709722715,23.7258362583363,259,11834894,-5.2213884013883956,18.328336258336293,169
11842838,original,12.213341523341526,43.44504914004918,222,11842838,300,15.204393939393942,25.23909090909092,264,11842838,2.9910524160524155,-18.20595823095826,42
11848233,original,12.771861471861474,37.081363636363676,264,11848233,300,11.92600628930818,35.78100104821803,265,11848233,-0.8458551825532936,-1.3003625881456458,1
11848516,original,14.038790593505045,16.44105263157894,235,11848516,300,12.662367216117218,24.539924450549478,273,11848516,-1.3764233773878267,8.098871818970537,38
11849253,original,14.217268305171533,28.626854838709704,279,11849253,300,13.486837421315393,26.761716952463644,271,11849253,-0.7304308838561404,-1.8651378862460604,-8
11860008,original,16.744843750000005,13.007447916666678,256,11860008,300,15.275257034632038,11.261456980519483,231,11860008,-1.4695867153679671,-1.7459909361471944,-25
11875857,original,6.877814814814819,50.56116666666668,27,11875857,300,14.534661654135345,15.79191729323307,266,11875857,7.656846839320526,-34.76924937343361,239
11878355,original,5.588373070834983,66.47857860110804,361,11878355,300,11.880541841004185,31.169348326359852,239,11878355,6.2921687701692015,-35.30923027474819,-122
11878639,original,16.11972789115646,16.89551020408166,147,11878639,300,14.789245901639344,18.00384153005467,244,11878639,-1.3304819895171178,1.1083313259730119,97
11879325,original,13.46702194357367,26.684717868338566,348,11879325,300,10.205596946564889,40.5596320610687,262,11879325,-3.261424997008781,13.874914192730131,-86
11882278,original,14.72225628930818,24.910931603773605,318,11882278,300,13.548607625482624,26.757583252895785,259,11882278,-1.1736486638255563,1.8466516491221796,-59
11884078,original,21.954545454545457,-42.74818181818179,11,11884078,300,12.934017216642758,28.10588952654234,246,11884078,-9.020528237902699,70.85407134472413,235
11886300,original,12.296511627906977,32.43201550387599,172,11886300,300,13.528241758241762,31.1496153846154,260,11886300,1.2317301303347854,-1.2824001192605863,88
11887560,original,12.879120077783181,28.080391346621326,242,11887560,300,14.47393665158371,18.53223981900456,260,11887560,1.5948165738005287,-9.548151527616767,18
11891105,original,13.897033102766802,23.59163661067197,253,11891105,300,14.36481818181818,15.58472727272732,264,11891105,0.467785079051378,-8.006909337944649,11
11895793,original,11.98980392156863,37.051425339366546,204,11895793,300,12.558480392156866,31.93913398692814,272,11895793,0.5686764705882368,-5.112291352438405,68
11895797,original,9.593636363636364,45.387496147919904,236,11895797,300,12.26036048689139,26.976832865168547,267,11895797,2.666724123255026,-18.410663282751358,31
11896647,original,13.514360902255639,23.106954887218052,266,11896647,300,12.135161290322586,26.46440860215054,248,11896647,-1.3791996119330534,3.3574537149324897,-18
11899157,original,12.7400439882698,31.330065982404705,341,11899157,300,11.798072133963075,39.18361743237446,274,11899157,-0.9419718543067255,7.853551449969757,-67
11906033,original,17.965672043010752,7.668508064516146,93,11906033,300,15.450569105691056,8.631626016260185,246,11906033,-2.5151029373196963,0.9631179517440387,153
11906415,original,20.443515258215964,-4.085149647887306,213,11906415,300,15.06125226860254,14.266343012704198,290,11906415,-5.382262989613423,18.351492660591504,77
11912062,original,16.779146293375394,10.052757294952698,317,11912062,300,16.34121621621622,10.854797297297296,296,11912062,-0.437930077159173,0.8020400023445973,-21
11916589,original,11.901781609195407,35.55887931034485,261,11916589,300,14.02761133603239,18.8647570850203,260,11916589,2.125829726836983,-16.69412222532455,-1
11916683,original,13.028299559471368,28.610349486049955,227,11916683,300,12.512254578754579,29.668162087912123,273,11916683,-0.5160449807167886,1.0578126018621674,46
11916864,original,18.494609929078013,8.972222222222257,235,11916864,300,14.622950000000003,18.053225000000026,250,11916864,-3.8716599290780103,9.081002777777769,15
11920631,original,10.345034201954398,48.23390309446253,307,11920631,300,12.171727646253181,33.01417922128746,269,11920631,1.8266934442987832,-15.21972387317507,-38
11925677,original,20.305059523809522,-1.661249999999967,192,11925677,300,3.653333333333336,84.90000000000003,9,11925677,-16.651726190476186,86.56125,-183
11926419,original,8.645238095238096,53.94500000000002,246,11926419,300,10.840396341463414,44.72693597560976,246,11926419,2.1951582462253185,-9.218064024390259,0
11927056,original,15.846428571428575,12.62107142857144,35,11927056,300,7.004705882352944,75.12117647058825,34,11927056,-8.841722689075631,62.50010504201681,-1
11927246,original,15.457367829021376,16.555433070866172,254,11927246,300,14.613390804597707,13.248467432950207,232,11927246,-0.8439770244236691,-3.3069656379159653,-22
11930396,original,11.30589605734767,41.61217741935488,558,11930396,300,11.005047071129706,33.8988397838215,239,11930396,-0.3008489862179644,-7.713337635533378,-319
11935356,original,14.139422452952633,14.44386437378327,268,11935356,300,15.148815789473684,8.951447368421071,240,11935356,1.0093933365210503,-5.492417005362199,-28
11941947,original,15.142981229297021,26.488980493191036,247,11941947,300,14.241412608053974,22.18996204933589,279,11941947,-0.9015686212430474,-4.299018443855147,32
11947607,original,18.072383676582763,8.734016653953745,437,11947607,300,16.35679098679099,15.681643356643377,234,11947607,-1.715592689791773,6.947626702689632,-203
11947622,original,20.978948598130845,-7.701296728971926,107,11947622,300,13.471978947368424,21.910936842105286,250,11947622,-7.5069696507624215,29.612233571077212,143
11955146,original,18.296250000000004,10.864375000000024,211,11955146,300,17.74981132075472,-0.7283647798741981,265,11955146,-0.5464386792452842,-11.592739779874222,54
11967023,original,16.356,15.914000000000016,107,11967023,300,14.449780857838547,17.806602359992553,281,11967023,-1.9062191421614543,1.8926023599925372,174
11974617,original,11.503411189570887,34.89519645120407,263,11974617,300,11.076160361377756,37.11022397891966,253,11974617,-0.42725082819313087,2.2150275277155913,-10
11974623,original,12.311344537815124,35.63343137254904,340,11974623,300,12.354953488372093,29.460104651162823,258,11974623,0.043608950556969006,-6.173326721386218,-82
11974628,original,11.300681114551082,37.946749226006204,255,11974628,300,10.93658154121864,37.35820564516132,279,11974628,-0.36409957333244236,-0.5885435808448847,24
11977759,original,17.842857142857145,5.500604395604427,280,11977759,300,15.75205106138841,13.806596385542178,249,11977759,-2.0908060814687346,8.305991989937752,-31
11983450,original,20.394096774193553,-6.981354838709677,248,11983450,300,16.04165925514175,12.74802529182881,257,11983450,-4.352437519051804,19.729380130538487,9
11985680,original,19.271428571428576,1.932711864406798,177,11985680,300,14.53578854625551,17.802419970631462,227,11985680,-4.7356400251730655,15.869708106224664,50
11987435,original,11.745314569536422,33.26689017660047,302,11987435,300,10.672433783108449,38.758335832083986,261,11987435,-1.072880786427973,5.491445655483517,-41
11989696,original,18.007500000000004,0.837916666666672,235,11989696,300,16.722832854406132,4.222640086206923,261,11989696,-1.2846671455938719,3.3847234195402507,26
11999089,original,13.840756302521012,24.678304847362682,826,11999089,300,11.248836363636368,31.655254545454568,242,11999089,-2.5919199388846437,6.976949698091886,-584
12007870,original,12.386414565826332,32.66054621848744,252,12007870,300,14.722361111111113,19.56687500000004,270,12007870,2.3359465452847807,-13.093671218487401,18
12009809,original,17.91869198312236,-2.13705344585091,158,12009809,300,13.57263157894737,23.157894736842138,271,12009809,-4.346060404174992,25.294948182693048,113
12012287,original,19.763484848484854,-7.447272727272718,264,12012287,300,16.078746268656715,11.608542288557231,268,12012287,-3.6847385798281387,19.05581501582995,4
12013827,original,20.1951950867052,-11.210328757225426,173,12013827,300,7.566666666666666,67.53000000000003,15,12013827,-12.628528420038535,78.74032875722546,-158
12014535,original,14.901216931216933,15.708333333333371,216,12014535,300,15.890576923076924,10.078173076923093,260,12014535,0.9893599918599918,-5.630160256410278,44
12015046,original,13.277181616832781,29.655964377999283,301,12015046,300,12.335256270447111,28.84647582697204,262,12015046,-0.9419253463856698,-0.8094885510272434,-39
12015734,original,12.912273730684326,32.37111846946286,302,12015734,300,14.290147679324892,16.06070675105488,237,12015734,1.3778739486405662,-16.310411718407977,-65
12018875,original,15.450569105691056,8.631626016260185,246,12018875,300,14.741769316909298,11.401052631578949,235,12018875,-0.7087997887817572,2.769426615318764,-11
12021628,original,21.82238759689923,-15.440372093023228,129,12021628,300,14.473624627606757,16.13577954319763,265,12021628,-7.348762969292473,31.576151636220857,136
12022704,original,13.000351953503394,32.416669357442714,326,12022704,300,12.981446173800261,27.4224329874622,257,12022704,-0.018905779703132453,-4.994236369980513,-69
12023429,original,12.789071410962283,26.815756841153785,566,12023429,300,13.646597905426852,18.441801015550624,274,12023429,0.8575264944645689,-8.373955825603161,-292
12027976,original,20.9448969072165,-26.307156357388266,194,12027976,300,15.150600000000004,8.704300000000018,250,12027976,-5.794296907216495,35.01145635738828,56
12030599,original,14.609763215859033,7.164307085168872,227,12030599,300,14.22137931034483,10.319885057471282,261,12030599,-0.3883839055142033,3.15557797230241,34
12045514,original,9.91045782692132,44.29126108014256,353,12045514,300,12.961541620007466,28.57026315789477,282,12045514,3.0510837930861463,-15.72099792224779,-71
12049327,original,21.954545454545457,-42.74818181818179,11,12049327,300,14.45,18.180000000000035,240,12049327,-7.5045454545454575,60.92818181818183,229
12052174,original,12.966941176470588,26.319235294117647,340,12052174,300,12.75129744651484,23.156987577639796,252,12052174,-0.21564372995574743,-3.16224771647785,-88
12054398,original,11.07019290780142,35.78580000000002,282,12054398,300,11.970831899024674,30.356626506024128,249,12054398,0.9006389912232535,-5.429173493975895,-33
12057060,original,13.834285714285716,25.902118644067826,236,12057060,300,14.39366917293233,23.452208020050136,266,12057060,0.5593834586466144,-2.44991062401769,30
12060365,original,10.983405315614618,38.199302325581414,344,12060365,300,11.801428571428573,31.231904761904786,280,12060365,0.8180232558139551,-6.967397563676627,-64
12060424,original,16.22802657807309,14.456702104097474,301,12060424,300,14.267864012525163,20.323987922165117,263,12060424,-1.960162565547929,5.867285818067643,-38
12061368,original,0.0,0.0,0,12061368,300,14.35796097285068,16.72481476244343,221,12061368,14.35796097285068,16.72481476244343,221
12061372,original,11.588266475644701,35.88851388582765,349,12061372,300,10.8244,35.26820000000001,250,12061372,-0.7638664756447007,-0.6203138858276418,-99
12061374,original,10.165652173913042,39.99108695652174,230,12061374,300,11.777447191011237,29.646485393258445,267,12061374,1.6117950170981956,-10.344601563263296,37
12064645,original,21.954545454545457,-42.74818181818179,11,12064645,300,14.1769696969697,19.543787878787896,264,12064645,-7.777575757575757,62.29196969696969,253
12065466,original,18.609242824773414,-1.5096402945619047,331,12065466,300,14.612879005260645,16.06930416068866,246,12065466,-3.9963638195127693,17.578944455250564,-85
12067416,original,18.64334476843911,-4.273987993138917,212,12067416,300,14.944043799337923,12.12346065699009,231,12067416,-3.6993009691011878,16.397448650129007,19
12071954,original,15.801346044393853,13.707619521912392,251,12071954,300,13.172409743366682,23.308758155719914,242,12071954,-2.6289363010271707,9.601138633807523,-9
12072581,original,14.435320584926888,23.88299212598426,254,12072581,300,13.644351457000713,20.443362058753877,469,12072581,-0.790969127926175,-3.4396300672303823,215
12076147,original,14.266065573770494,26.212099621689816,244,12076147,300,12.999953051643192,29.961400625978115,284,12076147,-1.266112522127301,3.7493010042882986,40
12077573,original,17.31428571428572,13.420000000000016,167,12077573,300,3.653333333333336,84.90000000000003,9,12077573,-13.660952380952384,71.48000000000002,-158
12078303,original,10.219802454929042,40.97916283084007,237,12078303,300,12.198454545454549,29.869681818181817,275,12078303,1.9786520905255074,-11.10948101265825,38
12082217,original,18.36454545454546,-6.460104895104905,220,12082217,300,18.066089238845148,-9.328722659667534,254,12082217,-0.29845621570031255,-2.8686177645626287,34
12083446,original,12.193781512605046,30.70892156862746,272,12083446,300,12.53475182481752,29.595923357664248,274,12083446,0.3409703122124732,-1.1129982109632124,2
12085451,original,18.535162454873646,0.12610386003890994,277,12085451,300,12.563668954996189,30.860354691075543,276,12085451,-5.971493499877457,30.734250831036633,-1
12085918,original,10.104970722186078,45.40094339622644,371,12085918,300,11.518835820895525,36.345194029850745,268,12085918,1.4138650987094472,-9.055749366375693,-103
12091215,original,9.7868253968254,46.26928571428573,252,12091215,300,11.012545454545457,39.6188181818182,264,12091215,1.225720057720057,-6.65046753246753,12
12093524,original,14.045042016806722,24.645546218487425,238,12093524,300,12.751337209302328,22.788866279069794,215,12093524,-1.293704807504394,-1.8566799394176314,-23
12093658,original,19.41360465116279,-5.8293604651162525,215,12093658,300,12.913996415770608,21.58843052109185,279,12093658,-6.499608235392181,27.417790986208104,64
12094288,original,0.0,0.0,0,12094288,300,13.638037232820043,18.751797287979798,229,12094288,13.638037232820043,18.751797287979798,229
12095165,original,11.730383211678834,31.29598844282242,274,12095165,300,13.27733854286371,21.33782348885319,229,12095165,1.5469553311848756,-9.95816495396923,-45
12095609,original,23.52361741263029,-14.304506437768197,233,12095609,300,3.653333333333336,84.90000000000003,9,12095609,-19.870284079296955,99.20450643776823,-224
12098830,original,21.80140770252324,-11.56943337760066,251,12098830,300,13.920155038759692,20.791317829457398,258,12098830,-7.881252663763547,32.36075120705806,7
12103798,original,16.600158730158736,10.573901098901104,252,12103798,300,15.012312716096812,13.117339608144476,274,12103798,-1.587846014061924,2.543438509243373,22
12105566,original,11.3189598010775,37.72195814339,254,12105566,300,12.853076923076927,26.066923076923104,260,12105566,1.5341171219994258,-11.655035066466894,6
12106023,original,10.645925925925926,34.76666666666671,297,12106023,300,12.653641245972075,27.309291084855005,245,12106023,2.007715320046149,-7.457375581811704,-52
12112255,original,11.748256046944327,32.363981322456,411,12112255,300,10.488636363636363,37.675454545454556,440,12112255,-1.2596196833079638,5.311473222998558,29
12112637,original,18.09780952380952,3.4770000000000323,150,12112637,300,12.6530701754386,32.54732456140354,285,12112637,-5.44473934837092,29.07032456140351,135
12122127,original,14.110606060606063,37.43479797979802,220,12122127,300,12.686960393719243,30.401014764471512,251,12122127,-1.42364566688682,-7.033783215326508,31
12122560,original,12.607499999999998,20.50527777777782,240,12122560,300,11.699400986610293,25.108847780126865,258,12122560,-0.9080990133897053,4.603570002349045,18
12123633,original,14.626273826979475,28.15941074046924,341,12123633,300,12.516641711229948,34.136609625668484,275,12123633,-2.109632115749527,5.977198885199243,-66
12125134,original,13.832258064516129,29.870310173697277,248,12125134,300,13.636748840615084,22.543807664144538,241,12125134,-0.19550922390104475,-7.326502509552739,-7
12127896,original,16.687330941704037,7.197803587443957,446,12127896,300,13.544136363636365,22.44820454545456,275,12127896,-3.1431945780676713,15.250400958010601,-171
12129066,original,13.960924764890287,20.795869905956124,319,12129066,300,15.711298804780878,12.224371845949577,251,12129066,1.7503740398905911,-8.571498060006547,-68
12131451,original,11.636349924585218,32.066199095022625,390,12131451,300,11.166231282698899,33.66927476095981,241,12131451,-0.47011864188631947,1.6030756659371832,-149
12133716,original,18.99589765100671,-7.955281040268403,149,12133716,300,14.197642420658394,18.30191602602011,267,12133716,-4.7982552303483175,26.257197066288512,118
12134096,original,13.6046875,26.021562500000016,256,12134096,300,11.866666666666667,27.597777777777793,267,12134096,-1.7380208333333336,1.5762152777777771,11
12137697,original,9.974699507389165,47.653346469622335,203,12137697,300,12.285588235294117,32.213480392156896,255,12137697,2.3108887279049526,-15.439866077465439,52
12139708,original,18.63580952380953,-8.624142857142829,84,12139708,300,13.20457300275482,24.338475665748433,242,12139708,-5.431236521054711,32.96261852289126,158
12140551,original,9.689534883720931,51.12271317829459,344,12140551,300,7.947008547008547,54.380398860398884,247,12140551,-1.742526336712384,3.257685682104295,-97
12140555,original,12.307653639846748,25.417710344827583,261,12140555,300,13.765734432234431,20.681348901098943,273,12140555,1.4580807923876833,-4.73636144372864,12
12140682,original,9.175,45.38096153846155,235,12140682,300,9.107668217054265,48.146246511627936,258,12140682,-0.06733178294573605,2.7652849731663878,23
12144602,original,11.544712643678164,35.249329501915724,348,12144602,300,13.111538869257952,26.262149293286257,283,12144602,1.5668262255797885,-8.987180208629468,-65
12146126,original,13.001552397313763,33.439226924878966,337,12146126,300,8.47511811023622,51.700333131435514,254,12146126,-4.526434287077542,18.261106206556548,-83
12146207,original,12.506,41.023000000000025,100,12146207,300,12.758022430762189,30.520160219729945,257,12146207,0.2520224307621888,-10.50283978027008,157
12148382,original,11.002979566563472,39.18869226006194,323,12148382,300,11.582735080378772,34.42469059678484,239,12148382,0.5797555138153001,-4.764001663277099,-84
