pmcid_orig,version_orig,flesch_kincaid_orig,reading_ease_orig,word_count_orig,has_full_text_orig,pmcid_250,version_250,flesch_kincaid_250,reading_ease_250,word_count_250,has_full_text_250,pmcid,delta_flesch_kincaid,delta_reading_ease,delta_word_count
11724455,original,15.001260504201682,20.119078862314183,238,True,11724455,250,12.43404081632653,23.371673469387787,196,True,11724455,-2.567219687875152,3.252594607073604,-42
11728039,original,11.300095238095242,39.491000000000014,300,True,11728039,250,9.925921601334448,41.547914929107606,218,True,11728039,-1.3741736367607942,2.0569149291075917,-82
11729218,original,15.5240065681445,13.278793103448294,348,True,11729218,250,15.489567147613766,6.221692563817982,212,True,11729218,-0.034439420530734566,-7.057100539630312,-136
11733154,original,13.462537174721195,38.4694439281289,269,True,11733154,250,12.045695473251033,37.55496296296295,243,True,11733154,-1.4168417014701618,-0.91448096516595,-26
11734030,original,16.252687091913614,7.846343545956842,181,True,11734030,250,16.596636957813427,0.8466844919786354,153,True,11734030,0.3439498658998126,-6.999659053978206,-28
11740039,original,12.489874686716792,31.108195488721833,273,True,11740039,250,12.529866666666667,29.967377777777784,250,True,11740039,0.03999197994987469,-1.1408177109440487,-23
11745596,original,14.106162162162168,24.682306306306316,259,True,11745596,250,13.315833333333334,28.0925,240,True,11745596,-0.7903288288288337,3.410193693693685,-19
11745616,original,10.285167292896762,40.14093397745572,243,True,11745616,250,11.643162701273734,32.116611391492455,219,True,11745616,1.357995408376972,-8.024322585963262,-24
11745735,original,14.760690396559962,27.275225752508362,299,True,11745735,250,15.419298245614037,15.751882591093135,228,True,11745735,0.658607849054075,-11.523343161415227,-71
11747725,original,14.527781290682537,17.43486330667662,283,True,11747725,250,13.545844645550531,19.813779537456014,221,True,11747725,-0.9819366451320057,2.378916230779396,-62
11749271,original,9.328880806744916,48.54580591833363,263,True,11749271,250,9.83831034482759,45.18772413793104,232,True,11749271,0.5094295380826743,-3.3580817804025855,-31
11760136,original,14.401583880037489,23.22275070290536,194,True,11760136,250,12.464272445820434,29.58784829721364,228,True,11760136,-1.9373114342170545,6.365097594308281,34
11764675,original,13.71685064935065,31.005990259740287,308,True,11764675,250,12.73873989406189,25.838954558126602,211,True,11764675,-0.9781107552887605,-5.167035701613685,-97
11774008,original,17.241580246913582,0.3031111111110931,243,True,11774008,250,16.79104166666667,-5.6171663135593235,177,True,11774008,-0.4505385802469135,-5.920277424670417,-66
11783632,original,10.733238095238097,37.19400000000002,300,True,11783632,250,12.731052631578951,25.348157894736858,230,True,11783632,1.9978145363408544,-11.84584210526316,-70
11783638,original,10.105328433624255,48.989828510182235,311,True,11783638,250,10.759166666666669,46.422500000000014,240,True,11783638,0.6538382330424142,-2.5673285101822216,-71
11783660,original,14.19335051546392,22.09799828178697,291,True,11783660,250,15.310192468619245,13.675218967921921,239,True,11783660,1.1168419531553262,-8.42277931386505,-52
11793733,original,11.687703962703964,36.526993006993024,312,True,11793733,250,11.510840579710148,37.114956521739146,276,True,11793733,-0.17686338299381532,0.5879635147461215,-36
11801435,original,15.406501283147993,27.09784431137726,334,True,11801435,250,14.93432786885246,16.963677595628468,244,True,11801435,-0.4721734142955327,-10.13416671574879,-90
11803574,original,10.9377468164794,35.66671011235957,267,True,11803574,250,10.090942760942763,40.2028787878788,216,True,11803574,-0.8468040555366372,4.536168675519235,-51
11809702,original,15.061749226006196,18.927832817337446,304,True,11809702,250,12.67922619047619,27.535982142857165,210,True,11809702,-2.3825230355300064,8.608149325519719,-94
11825516,original,15.653432343234325,22.811314631463176,202,True,11825516,250,12.576002664890076,27.11598267821452,237,True,11825516,-3.0774296783442487,4.304668046751345,35
11828696,original,11.20016129032258,42.370241935483904,248,True,11828696,250,10.97691780821918,38.03377853881281,219,True,11828696,-0.22324348210339906,-4.336463396671093,-29
11831364,original,9.758139534883725,50.630852713178314,301,True,11831364,250,10.428108108108109,42.26531531531532,222,True,11831364,0.6699685732243843,-8.365537397862994,-79
11832550,original,21.954545454545457,-42.74818181818179,11,True,11832550,250,14.964031936127746,20.82745841650035,167,True,11832550,-6.9905135184177105,63.57564023468214,156
11834495,original,16.945942684766212,17.304776269482176,221,True,11834495,250,14.824595628415302,21.371975409836097,183,True,11834495,-2.12134705635091,4.067199140353921,-38
11834876,original,17.015870967741936,17.23880645161293,248,True,11834876,250,12.56740206185567,27.99632646048113,194,True,11834876,-4.448468905886266,10.757520008868198,-54
11834894,original,18.09611111111111,5.397500000000008,90,True,11834894,250,12.872075757575757,23.34811363636365,231,True,11834894,-5.224035353535353,17.95061363636364,141
11842838,original,12.213341523341526,43.44504914004918,222,True,11842838,250,13.349887920298883,34.81083437110834,219,True,11842838,1.1365463969573568,-8.634214768940836,-3
11848233,original,12.771861471861474,37.081363636363676,264,True,11848233,250,11.71261244769875,37.69435800209206,239,True,11848233,-1.0592490241627246,0.6129943657283832,-25
11848516,original,14.038790593505045,16.44105263157894,235,True,11848516,250,12.460308784042965,24.915871691599563,237,True,11848516,-1.5784818094620796,8.474819060020621,2
11849253,original,14.217268305171533,28.626854838709704,279,True,11849253,250,14.320270935960593,21.9089655172414,232,True,11849253,0.10300263078906013,-6.717889321468306,-47
11860008,original,16.744843750000005,13.007447916666678,256,True,11860008,250,14.649196428571429,14.46187500000002,192,True,11860008,-2.095647321428576,1.4544270833333428,-64
11878355,original,5.588373070834983,66.47857860110804,361,True,11878355,250,11.892628205128208,30.3801495726496,208,True,11878355,6.304255134293225,-36.09842902845844,-153
11878639,original,16.11972789115646,16.89551020408166,147,True,11878639,250,13.981535087719301,20.20282894736843,228,True,11878639,-2.1381928034371604,3.3073187432867712,81
11879325,original,13.46702194357367,26.684717868338566,348,True,11879325,250,9.93511849225602,41.87621384586677,233,True,11879325,-3.5319034513176497,15.191495977528206,-115
11882278,original,14.72225628930818,24.910931603773605,318,True,11882278,250,13.155026548672566,27.583041297935125,226,True,11882278,-1.5672297406356144,2.67210969416152,-92
11884078,original,21.954545454545457,-42.74818181818179,11,True,11884078,250,12.647884389671361,28.094643485915498,213,True,11884078,-9.306661064874096,70.84282530409729,202
11886300,original,12.296511627906977,32.43201550387599,172,True,11886300,250,12.467577639751557,34.93739130434787,230,True,11886300,0.17106601184458015,2.5053758004718816,58
11887560,original,12.879120077783181,28.080391346621326,242,True,11887560,250,14.148845360824744,16.65818213058421,194,True,11887560,1.2697252830415628,-11.422209216037118,-48
11891105,original,13.897033102766802,23.59163661067197,253,True,11891105,250,14.143666666666665,15.923500000000047,225,True,11891105,0.2466335638998629,-7.668136610671922,-28
11895793,original,11.98980392156863,37.051425339366546,204,True,11895793,250,11.362240437158473,37.74496357012751,244,True,11895793,-0.6275634844101567,0.6935382307609643,40
11895797,original,9.593636363636364,45.387496147919904,236,True,11895797,250,12.68685897435898,24.685918803418815,208,True,11895797,3.0932226107226164,-20.70157734450109,-28
11896647,original,13.514360902255639,23.106954887218052,266,True,11896647,250,11.633324355521356,29.158866871873812,226,True,11896647,-1.8810365467342827,6.05191198465576,-40
11899157,original,12.7400439882698,31.330065982404705,341,True,11899157,250,11.249303278688526,41.57264344262299,244,True,11899157,-1.4907407095812744,10.242577460218286,-97
11906033,original,17.965672043010752,7.668508064516146,93,True,11906033,250,15.304453781512606,10.272899159663893,238,True,11906033,-2.6612182614981457,2.604391095147747,145
11906415,original,20.443515258215964,-4.085149647887306,213,True,11906415,250,14.003295055073824,20.963564565268342,251,True,11906415,-6.44022020314214,25.048714213155648,38
11912062,original,16.779146293375394,10.052757294952698,317,True,11912062,250,16.03730378317335,12.270365612648249,253,True,11912062,-0.7418425102020443,2.21760831769555,-64
11916589,original,11.901781609195407,35.55887931034485,261,True,11916589,250,13.528166401695817,21.33164546899843,222,True,11916589,1.62638479250041,-14.227233841346418,-39
11920631,original,10.345034201954398,48.23390309446253,307,True,11920631,250,11.903598907917601,34.550528667163064,237,True,11920631,1.558564705963203,-13.68337442729947,-70
11926419,original,8.645238095238096,53.94500000000002,246,True,11926419,250,10.713333333333338,44.97000000000003,210,True,11926419,2.0680952380952426,-8.974999999999994,-36
11927246,original,15.457367829021376,16.555433070866172,254,True,11927246,250,14.991450980392155,11.804529411764719,204,True,11927246,-0.4659168486292202,-4.7509036591014535,-50
11935356,original,14.139422452952633,14.44386437378327,268,True,11935356,250,14.748607305936076,10.992682648401853,219,True,11935356,0.6091848529834429,-3.451181725381417,-49
11941947,original,15.142981229297021,26.488980493191036,247,True,11941947,250,13.88730516194332,22.99346786437249,247,True,11941947,-1.2556760673537006,-3.4955126288185454,0
11947607,original,18.072383676582763,8.734016653953745,437,True,11947607,250,16.477491408934714,15.32002863688433,194,True,11947607,-1.5948922676480493,6.586011982930586,-243
11947622,original,20.978948598130845,-7.701296728971926,107,True,11947622,250,13.794277286135692,18.527394296951883,226,True,11947622,-7.184671311995153,26.22869102592381,119
11955146,original,18.296250000000004,10.864375000000024,211,True,11955146,250,17.801777777777776,-1.7403076923076526,225,True,11955146,-0.4944722222222282,-12.604682692307676,14
11967023,original,16.356,15.914000000000016,107,True,11967023,250,14.704912280701759,15.95660818713452,266,True,11967023,-1.6510877192982427,0.04260818713450476,159
11974617,original,11.503411189570887,34.89519645120407,263,True,11974617,250,11.496932153392333,34.99819075712884,226,True,11974617,-0.006479036178554054,0.1029943059247671,-37
11974623,original,12.311344537815124,35.63343137254904,340,True,11974623,250,11.8943870967742,31.871580645161316,248,True,11974623,-0.4169574410409247,-3.761850727387724,-92
11974628,original,11.300681114551082,37.946749226006204,255,True,11974628,250,10.189653948535938,40.98059449866906,245,True,11974628,-1.1110271660151447,3.033845272662859,-10
11977759,original,17.842857142857145,5.500604395604427,280,True,11977759,250,16.07695473251029,13.091937321937337,243,True,11977759,-1.765902410346854,7.59133292633291,-37
11983450,original,20.394096774193553,-6.981354838709677,248,True,11983450,250,14.194586206896552,20.84236781609198,232,True,11983450,-6.199510567297001,27.823722654801657,-16
11985680,original,19.271428571428576,1.932711864406798,177,True,11985680,250,15.402559241706161,13.542759752096288,211,True,11985680,-3.868869329722415,11.61004788768949,34
11987435,original,11.745314569536422,33.26689017660047,302,True,11987435,250,12.680255707762559,30.155726027397293,219,True,11987435,0.9349411382261366,-3.1111641492031765,-83
11989696,original,18.007500000000004,0.837916666666672,235,True,11989696,250,15.891926229508197,8.28739754098362,244,True,11989696,-2.1155737704918067,7.449480874316947,9
11999089,original,13.840756302521012,24.678304847362682,826,True,11999089,250,10.972660210179274,32.733904801153955,211,True,11999089,-2.8680960923417373,8.055599953791273,-615
12007870,original,12.386414565826332,32.66054621848744,252,True,12007870,250,13.917712397734427,24.158997797356847,227,True,12007870,1.5312978319080948,-8.501548421130593,-25
12009809,original,17.91869198312236,-2.13705344585091,158,True,12009809,250,13.108944258926282,25.070649884407942,229,True,12009809,-4.809747724196079,27.207703330258852,71
12012287,original,19.763484848484854,-7.447272727272718,264,True,12012287,250,15.868054298642534,11.575475113122195,221,True,12012287,-3.8954305498423203,19.022747840394914,-43
12014535,original,14.901216931216933,15.708333333333371,216,True,12014535,250,15.118666666666666,13.386000000000053,225,True,12014535,0.21744973544973334,-2.3223333333333187,9
12015046,original,13.277181616832781,29.655964377999283,301,True,12015046,250,11.575528775209055,32.1328012788982,214,True,12015046,-1.7016528416237264,2.476836900898917,-87
12015734,original,12.912273730684326,32.37111846946286,302,True,12015734,250,13.476302876480542,17.937556401579258,197,True,12015734,0.5640291457962157,-14.4335620678836,-105
12018875,original,15.450569105691056,8.631626016260185,246,True,12018875,250,14.411963626030126,13.423708439897723,207,True,12018875,-1.03860547966093,4.792082423637538,-39
12021628,original,21.82238759689923,-15.440372093023228,129,True,12021628,250,13.403768115942029,21.72294685990343,230,True,12021628,-8.4186194809572,37.16331895292666,101
12022704,original,13.000351953503394,32.416669357442714,326,True,12022704,250,12.710829975825945,26.877219983884004,219,True,12022704,-0.2895219776774489,-5.5394493735587105,-107
12023429,original,12.789071410962283,26.815756841153785,566,True,12023429,250,13.378541033434654,19.076666666666682,235,True,12023429,0.5894696224723717,-7.739090174487103,-331
12027976,original,20.9448969072165,-26.307156357388266,194,True,12027976,250,16.33338141025641,-0.33223557692303984,195,True,12027976,-4.611515496960088,25.974920780465226,1
12030599,original,14.609763215859033,7.164307085168872,227,True,12030599,250,14.193904185022024,10.14580488252571,227,True,12030599,-0.4158590308370087,2.9814977973568375,0
12045514,original,9.91045782692132,44.29126108014256,353,True,12045514,250,13.782422764227647,25.459731707317104,246,True,12045514,3.871964937306327,-18.831529372825457,-107
12049327,original,21.954545454545457,-42.74818181818179,11,True,12049327,250,14.108250000000002,16.711750000000023,192,True,12049327,-7.846295454545455,59.459931818181815,181
12052174,original,12.966941176470588,26.319235294117647,340,True,12052174,250,12.846623376623377,21.618030303030338,220,True,12052174,-0.1203177998472107,-4.701204991087309,-120
12057060,original,13.834285714285716,25.902118644067826,236,True,12057060,250,13.780930735930735,25.64853896103898,231,True,12057060,-0.0533549783549816,-0.25357968302884615,-5
12060365,original,10.983405315614618,38.199302325581414,344,True,12060365,250,12.047559083528778,27.350602561789685,241,True,12060365,1.06415376791416,-10.848699763791728,-103
12060424,original,16.22802657807309,14.456702104097474,301,True,12060424,250,14.20372093023256,18.75829457364344,215,True,12060424,-2.0243056478405315,4.301592469545966,-86
12061368,original,0.0,0.0,0,True,12061368,250,14.469006968641118,17.40762195121951,205,True,12061368,14.469006968641118,17.40762195121951,205
12061372,original,11.588266475644701,35.88851388582765,349,True,12061372,250,11.215038461538466,33.179961538461555,208,True,12061372,-0.3732280141062354,-2.708552347366094,-141
12061374,original,10.165652173913042,39.99108695652174,230,True,12061374,250,11.559736842105263,29.10565789473685,228,True,12061374,1.394084668192221,-10.88542906178489,-2
12064645,original,21.954545454545457,-42.74818181818179,11,True,12064645,250,14.644955223880597,13.932507462686601,201,True,12064645,-7.30959023066486,56.68068928086839,190
12065466,original,18.609242824773414,-1.5096402945619047,331,True,12065466,250,14.165394144144141,18.216739864864905,222,True,12065466,-4.443848680629273,19.72638015942681,-109
12067416,original,18.64334476843911,-4.273987993138917,212,True,12067416,250,14.176173708920192,14.50303990610331,213,True,12067416,-4.467171059518918,18.777027899242228,1
12071954,original,15.801346044393853,13.707619521912392,251,True,12071954,250,12.137396889790402,26.273762677484797,174,True,12071954,-3.6639491546034506,12.566143155572405,-77
12072581,original,14.435320584926888,23.88299212598426,254,True,12072581,250,14.9875,16.107500000000016,16,True,12072581,0.5521794150731125,-7.775492125984243,-238
12076147,original,14.266065573770494,26.212099621689816,244,True,12076147,250,13.046900406504065,28.907423780487818,246,True,12076147,-1.2191651672664285,2.6953241587980017,2
12078303,original,10.219802454929042,40.97916283084007,237,True,12078303,250,12.100482456140352,30.80644736842109,240,True,12078303,1.88068000121131,-10.172715462418978,3
12082217,original,18.36454545454546,-6.460104895104905,220,True,12082217,250,17.30204027556969,-5.725111287758324,222,True,12082217,-1.0625051789757691,0.7349936073465813,2
12083446,original,12.193781512605046,30.70892156862746,272,True,12083446,250,12.846684782608694,28.561766304347856,230,True,12083446,0.6529032700036481,-2.147155264279604,-42
12085451,original,18.535162454873646,0.12610386003890994,277,True,12085451,250,11.538333333333334,36.08666666666667,240,True,12085451,-6.996829121540312,35.96056280662776,-37
12085918,original,10.104970722186078,45.40094339622644,371,True,12085918,250,11.769206267659904,34.675890059080444,229,True,12085918,1.6642355454738258,-10.725053337145994,-142
12091215,original,9.7868253968254,46.26928571428573,252,True,12091215,250,10.96339525283798,40.3483746130031,228,True,12091215,1.1765698560125806,-5.920911101282627,-24
12093524,original,14.045042016806722,24.645546218487425,238,True,12093524,250,12.637724196277496,23.949739142696018,197,True,12093524,-1.4073178205292258,-0.6958070757914072,-41
12093658,original,19.41360465116279,-5.8293604651162525,215,True,12093658,250,12.94312868949233,22.79205234159781,242,True,12093658,-6.470475961670459,28.621412806714062,27
12094288,original,0.0,0.0,0,True,12094288,250,13.160711974110036,21.090733549083097,206,True,12094288,13.160711974110036,21.090733549083097,206
12095165,original,11.730383211678834,31.29598844282242,274,True,12095165,250,12.561403508771932,23.804269005848,190,True,12095165,0.8310202970930973,-7.491719436974421,-84
12098830,original,21.80140770252324,-11.56943337760066,251,True,12098830,250,13.397269793993548,23.841667907669404,237,True,12098830,-8.404137908529691,35.411101285270064,-14
12103798,original,16.600158730158736,10.573901098901104,252,True,12103798,250,14.304694264069266,18.21989853896102,231,True,12103798,-2.29546446608947,7.645997440059915,-21
12105566,original,11.3189598010775,37.72195814339,254,True,12105566,250,12.534453622846357,26.101477460467322,223,True,12105566,1.215493821768856,-11.620480682922675,-31
12106023,original,10.645925925925926,34.76666666666671,297,True,12106023,250,11.652668308702793,31.605789545703345,203,True,12106023,1.0067423827768671,-3.160877120963363,-94
12112255,original,11.748256046944327,32.363981322456,411,True,12112255,250,12.55764705882353,35.309411764705914,17,True,12112255,0.8093910118792031,2.945430442249915,-394
12112637,original,18.09780952380952,3.4770000000000323,150,True,12112637,250,12.253276635955586,33.300765414599596,249,True,12112637,-5.8445328878539335,29.823765414599563,99
12122127,original,14.110606060606063,37.43479797979802,220,True,12122127,250,12.516680672268908,28.793025210084068,224,True,12122127,-1.593925388337155,-8.641772769713953,4
12122560,original,12.607499999999998,20.50527777777782,240,True,12122560,250,11.168929515418505,28.46408443465492,227,True,12122560,-1.4385704845814935,7.958806656877101,-13
12125134,original,13.832258064516129,29.870310173697277,248,True,12125134,250,13.569743119266057,23.659813455657513,218,True,12125134,-0.26251494525007146,-6.210496718039764,-30
12129066,original,13.960924764890287,20.795869905956124,319,True,12129066,250,16.234529147982066,9.222052431873067,223,True,12129066,2.2736043830917794,-11.573817474083057,-96
12131451,original,11.636349924585218,32.066199095022625,390,True,12131451,250,13.313017676767675,21.656193181818225,198,True,12131451,1.676667752182457,-10.410005913204401,-192
12133716,original,18.99589765100671,-7.955281040268403,149,True,12133716,250,13.76044433223933,20.818808381721823,233,True,12133716,-5.23545331876738,28.774089421990226,84
12134096,original,13.6046875,26.021562500000016,256,True,12134096,250,12.022258008658014,25.32652987012986,231,True,12134096,-1.582429491341987,-0.6950326298701555,-25
12137697,original,9.974699507389165,47.653346469622335,203,True,12137697,250,11.86315789473684,32.57043859649124,228,True,12137697,1.8884583873476757,-15.082907873131091,25
12139708,original,18.63580952380953,-8.624142857142829,84,True,12139708,250,12.67860079954312,25.746267846944647,206,True,12139708,-5.957208724266412,34.370410704087476,122
12140551,original,9.689534883720931,51.12271317829459,344,True,12140551,250,8.184920634920637,53.004523809523846,252,True,12140551,-1.5046142488002943,1.881810631229257,-92
12140555,original,12.307653639846748,25.417710344827583,261,True,12140555,250,13.55416666666667,21.634166666666687,240,True,12140555,1.2465130268199225,-3.783543678160896,-21
12140682,original,9.175,45.38096153846155,235,True,12140682,250,8.481270286515727,51.06053897014627,217,True,12140682,-0.6937297134842737,5.67957743168472,-18
12144602,original,11.544712643678164,35.249329501915724,348,True,12144602,250,12.756952264381884,27.78725214198289,258,True,12144602,1.2122396207037198,-7.4620773599328345,-90
12146126,original,13.001552397313763,33.439226924878966,337,True,12146126,250,9.644434601354877,44.852858259510185,202,True,12146126,-3.357117795958885,11.41363133463122,-135
12146207,original,12.506,41.023000000000025,100,True,12146207,250,12.150502136752138,33.99831730769233,234,True,12146207,-0.35549786324786226,-7.024682692307692,134
12148382,original,11.002979566563472,39.18869226006194,323,True,12148382,250,11.005090604962366,38.26833844438252,211,True,12148382,0.0021110383988940384,-0.9203538156794195,-112
12149652,original,14.38869047619048,13.848750000000024,345,True,12149652,250,14.35796097285068,16.72481476244343,221,True,12149652,-0.03072950333979918,2.8760647624434057,-124
12153519,original,11.431848754448403,38.1265631672598,281,True,12153519,250,11.968658590308372,29.468935022026443,227,True,12153519,0.5368098358599696,-8.65762814523336,-54
12153937,original,7.416305826678499,64.65861135758652,294,True,12153937,250,11.533687782805433,34.164253393665206,208,True,12153937,4.117381956126934,-30.494357963921317,-86
12158596,original,12.277699960206924,37.48611884865369,359,True,12158596,250,12.582466403162059,34.89398945981557,253,True,12158596,0.30476644295513466,-2.592129388838117,-106
12160125,original,11.256636029411766,28.551424632352962,255,True,12160125,250,10.920469483568077,30.819327073552444,213,True,12160125,-0.3361665458436889,2.2679024411994817,-42
12161556,original,10.532397260273974,41.22076484018268,292,True,12161556,250,10.307207547169813,40.04486792452835,212,True,12161556,-0.22518971310416092,-1.1758969156543344,-80
12165500,original,17.499801324503313,10.97431227712687,302,True,12165500,250,14.027943469785576,14.73771929824565,216,True,12165500,-3.4718578547177366,3.7634070211187804,-86
12165537,original,18.335486806187443,3.5540764331210255,157,True,12165537,250,14.194016172506739,20.269716981132092,212,True,12165537,-4.141470633680704,16.715640548011066,55
12165801,original,14.50973578145992,23.904621585311276,203,True,12165801,250,9.145141402714938,45.89759144042233,221,True,12165801,-5.364594378744982,21.992969855111056,18
12165806,original,21.47276785714286,-10.033124999999984,192,True,12165806,250,17.532938271604937,-1.7857777777777528,162,True,12165806,-3.9398295855379217,8.247347222222231,-30
12166819,original,13.211628056628062,25.970046117546133,259,True,12166819,250,12.876675681298106,26.46018514666116,253,True,12166819,-0.33495237532995503,0.4901390291150278,-6
12170004,original,13.56527629233512,30.837834224598964,204,True,12170004,250,12.250269286754005,29.893996846191186,229,True,12170004,-1.3150070055811156,-0.9438373784077783,25
12182882,original,13.314871794871795,17.61068376068377,182,True,12182882,250,11.699383640552998,27.288123079877124,217,True,12182882,-1.6154881543187969,9.677439319193354,35
12183160,original,10.232592592592596,48.416666666666686,270,True,12183160,250,10.902302631578952,38.049243421052665,190,True,12183160,0.6697100389863557,-10.36742324561402,-80
12183472,original,12.580297872340427,38.35300000000004,94,True,12183472,250,13.229277389277392,31.78951048951049,195,True,12183472,0.648979516936965,-6.563489510489546,101
12184701,original,12.775000000000002,31.97,288,True,12184701,250,11.469000000000001,35.099500000000035,225,True,12184701,-1.306000000000001,3.1295000000000357,-63
12187626,original,12.192801932367153,32.73673913043481,324,True,12187626,250,11.606518408697802,31.816879169755424,213,True,12187626,-0.5862835236693513,-0.9198599606793891,-111
12188808,original,17.468476190476192,7.989000000000033,150,True,12188808,250,15.178684210526317,14.439956140350915,190,True,12188808,-2.289791979949875,6.450956140350883,40
12194630,original,20.878676470588236,-16.778455882352915,170,True,12194630,250,14.349130434782612,19.496884057971045,230,True,12194630,-6.529546035805623,36.27533994032396,60
12196387,original,21.90906894100924,-10.871194029850756,201,True,12196387,250,13.443213521608904,21.74220154043644,246,True,12196387,-8.465855419400338,32.613395570287196,45
12197702,original,18.033201970443354,-4.710862068965497,116,True,12197702,250,10.437032520325204,40.51918021680217,205,True,12197702,-7.5961694501181505,45.23004228576767,89
12198520,original,8.862490053427305,53.22439780607027,463,True,12198520,250,12.277192982456139,29.602017543859688,228,True,12198520,3.4147029290288344,-23.622380262210584,-235
12202022,original,14.518809523809523,18.450000000000045,216,True,12202022,250,14.341904761904765,16.66500000000002,192,True,12202022,-0.17690476190475835,-1.785000000000025,-24
12204040,original,12.69098901098901,27.229010989011016,273,True,12204040,250,9.644135737009549,41.7941145281018,205,True,12204040,-3.046853273979462,14.565103539090785,-68
12205432,original,9.981027913994723,43.01489155035836,241,True,12205432,250,10.609193061840124,40.868078179989965,221,True,12205432,0.6281651478454009,-2.146813370368392,-20
12209804,original,14.813008403361348,31.25110924369747,119,True,12209804,250,10.40421052631579,42.59288581623551,236,True,12209804,-4.408797877045558,11.341776572538038,117
12210766,original,17.081046511627907,10.89389534883722,344,True,12210766,250,13.934298642533939,18.315113122171965,221,True,12210766,-3.146747869093968,7.421217773334746,-123
12218838,original,20.244912280701758,-11.035870445344102,285,True,12218838,250,19.30846153846154,-12.496794871794862,208,True,12218838,-0.9364507422402184,-1.4609244264507595,-77
12222409,original,20.739565217391306,0.9909420289855291,184,True,12222409,250,12.262360248447205,36.40869565217395,230,True,12222409,-8.4772049689441,35.41775362318842,46
12227832,original,11.725578947368422,34.431736842105295,250,True,12227832,250,11.549943360604157,31.508267254038202,227,True,12227832,-0.17563558676426538,-2.9234695880670927,-23
12230824,original,21.536444444444452,-8.046999999999997,288,True,12230824,250,13.32375,23.80562500000002,218,True,12230824,-8.212694444444452,31.852625000000018,-70
12230837,original,20.750394736842107,-11.405986842105222,190,True,12230837,250,14.261659388646294,24.188572388310376,229,True,12230837,-6.488735348195814,35.5945592304156,39
12232135,original,12.749369842460617,23.42061140285074,344,True,12232135,250,11.384430284857572,31.407946026986536,232,True,12232135,-1.3649395576030443,7.987334624135798,-112
12237172,original,15.77984693877551,18.293307823129282,245,True,12237172,250,12.208150442477876,27.66284513274337,226,True,12237172,-3.5716964962976334,9.369537309614088,-19
12237787,original,0.0,0.0,0,True,12237787,250,13.07163492063492,29.970500000000015,225,True,12237787,13.07163492063492,29.970500000000015,225
12243282,original,12.656595441595442,39.05275641025645,351,True,12243282,250,11.038052036199097,35.60658031674211,221,True,12243282,-1.6185434053963448,-3.446176093514339,-130
12244350,original,12.82047159090909,18.45270738636367,275,True,12244350,250,11.174184529356946,30.856486486486517,259,True,12244350,-1.6462870615521439,12.403779100122847,-16
12249832,original,12.340959455277005,30.26627875786653,359,True,12249832,250,11.740434782608698,27.926304347826118,220,True,12249832,-0.6005246726683069,-2.339974410040412,-139
12250653,original,12.035409380617747,34.69296208530807,422,True,12250653,250,12.43227586206897,26.5903103448276,232,True,12250653,0.39686648145122305,-8.102651740480468,-190
12254995,original,14.987413793103453,13.436465517241373,232,True,12254995,250,14.685179723502308,15.543960061443954,217,True,12254995,-0.30223406960114474,2.1074945442025808,-15
12255066,original,14.691789473684217,10.034526315789492,285,True,12255066,250,13.631510989010994,14.973012820512821,208,True,12255066,-1.0602784846732227,4.938486504723329,-77
12257489,original,0.0,0.0,0,True,12257489,250,12.22026104417671,32.08814257028115,249,True,12257489,12.22026104417671,32.08814257028115,249
12261295,original,9.805478927203069,41.34500000000003,270,True,12261295,250,10.09715213675214,39.34229230769233,234,True,12261295,0.29167320954907083,-2.0027076923076947,-36
12261786,original,11.67417539863326,37.428180334092644,439,True,12261786,250,13.940227560050573,23.870353982300912,226,True,12261786,2.2660521614173135,-13.557826351791732,-213
12263233,original,13.390102040816327,30.231683673469405,245,True,12263233,250,11.650630630630634,33.50045045045047,222,True,12263233,-1.7394714101856934,3.2687667769810673,-23
12269227,original,21.07236734693878,-21.105938775510197,196,True,12269227,250,14.445303030303034,14.35462121212123,231,True,12269227,-6.627064316635746,35.46055998763143,35
12269756,original,9.55,44.405,240,True,12269756,250,9.943333333333332,41.58500000000001,210,True,12269756,0.39333333333333087,-2.819999999999993,-30
12275221,original,12.59472328244275,33.930405534351166,262,True,12275221,250,12.784285714285716,33.43008474576274,236,True,12275221,0.1895624318429654,-0.5003207885884251,-26
12275378,original,8.071519429689687,58.4217612524462,584,True,12275378,250,9.271976608187135,49.67926315789475,225,True,12275378,1.200457178497448,-8.74249809455145,-359
12280112,original,21.954545454545457,-42.74818181818179,11,True,12280112,250,13.369299183788353,21.108623698283168,209,True,12280112,-8.585246270757104,63.85680551646496,198
12283117,original,16.167,23.68100000000001,200,True,12283117,250,13.751915887850469,28.231362928348915,214,True,12283117,-2.4150841121495326,4.550362928348903,14
12294886,original,16.29764016736402,6.595721059972135,239,True,12294886,250,15.730764790764791,7.470909090909117,198,True,12294886,-0.5668753765992278,0.8751880309369824,-41
12295672,original,19.814102564102566,-0.6857692307691821,156,True,12295672,250,11.985065088757398,29.202883629191348,169,True,12295672,-7.829037475345167,29.88865285996053,13
12303487,original,16.920819112627985,13.892249934365992,293,True,12303487,250,15.334389400921655,17.331107910906354,217,True,12303487,-1.5864297117063302,3.438857976540362,-76
12304718,original,12.492049752249976,26.44428152492671,341,True,12304718,250,12.60759013282733,27.40785578747628,217,True,12304718,0.11554038057735383,0.9635742625495709,-124
